"Jahr";"Examensstufe";"Fachrichtung";"Geschlecht";"Hochschule";Abschlüsse der universitären Hochschulen
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"SG";0
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"UZH";0
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"USI";0
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"Andere UI";0
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"EPFL";12
"2020";"Doktorat";"Kulturtechnik und Vermessung";"Frau";"ETHZ";7
"2020";"Doktorat";"Mikrotechnik";"Mann";"BS";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"BE";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"FR";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"GE";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"LS";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"LU";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"NE";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"SG";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"UZH";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"USI";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"Andere UI";0
"2020";"Doktorat";"Mikrotechnik";"Mann";"EPFL";31
"2020";"Doktorat";"Mikrotechnik";"Mann";"ETHZ";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"BS";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"BE";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"FR";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"GE";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"LS";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"LU";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"NE";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"SG";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"UZH";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"USI";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"Andere UI";0
"2020";"Doktorat";"Mikrotechnik";"Frau";"EPFL";8
"2020";"Doktorat";"Mikrotechnik";"Frau";"ETHZ";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"BS";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"BE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"FR";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"GE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"LS";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"LU";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"NE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"SG";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"UZH";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"USI";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"Andere UI";0
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"EPFL";43
"2020";"Doktorat";"Elektroingenieurwesen";"Mann";"ETHZ";54
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"BS";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"BE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"FR";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"GE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"LS";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"LU";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"NE";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"SG";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"UZH";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"USI";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"Andere UI";0
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"EPFL";11
"2020";"Doktorat";"Elektroingenieurwesen";"Frau";"ETHZ";15
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"BS";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"BE";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"FR";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"GE";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"LS";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"LU";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"NE";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"SG";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"UZH";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"USI";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"Andere UI";0
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"EPFL";11
"2020";"Doktorat";"Kommunikationssysteme";"Mann";"ETHZ";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"BS";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"BE";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"FR";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"GE";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"LS";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"LU";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"NE";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"SG";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"UZH";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"USI";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"Andere UI";0
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"EPFL";3
"2020";"Doktorat";"Kommunikationssysteme";"Frau";"ETHZ";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"BS";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"BE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"FR";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"GE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"LS";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"LU";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"NE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"SG";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"UZH";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"USI";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"Andere UI";0
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"EPFL";12
"2020";"Doktorat";"Maschineningenieurwesen";"Mann";"ETHZ";83
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"BS";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"BE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"FR";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"GE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"LS";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"LU";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"NE";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"SG";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"UZH";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"USI";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"Andere UI";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"EPFL";0
"2020";"Doktorat";"Maschineningenieurwesen";"Frau";"ETHZ";11
"2020";"Doktorat";"Materialwissenschaften";"Mann";"BS";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"BE";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"FR";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"GE";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"LS";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"LU";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"NE";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"SG";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"UZH";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"USI";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"Andere UI";0
"2020";"Doktorat";"Materialwissenschaften";"Mann";"EPFL";21
"2020";"Doktorat";"Materialwissenschaften";"Mann";"ETHZ";14
"2020";"Doktorat";"Materialwissenschaften";"Frau";"BS";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"BE";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"FR";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"GE";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"LS";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"LU";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"NE";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"SG";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"UZH";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"USI";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"Andere UI";0
"2020";"Doktorat";"Materialwissenschaften";"Frau";"EPFL";7
"2020";"Doktorat";"Materialwissenschaften";"Frau";"ETHZ";6
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"BS";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"BE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"FR";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"GE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"LS";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"LU";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"NE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"SG";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"UZH";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"USI";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"Andere UI";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"EPFL";5
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Mann";"ETHZ";19
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"BS";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"BE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"FR";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"GE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"LS";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"LU";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"NE";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"SG";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"UZH";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"USI";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"Andere UI";0
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"EPFL";5
"2020";"Doktorat";"Betriebs- und Produktionswissenschaften";"Frau";"ETHZ";21
"2020";"Doktorat";"Forstwirtschaft";"Mann";"BS";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"BE";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"FR";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"GE";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"LS";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"LU";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"NE";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"SG";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"UZH";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"USI";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Forstwirtschaft";"Mann";"ETHZ";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"BS";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"BE";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"FR";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"GE";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"LS";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"LU";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"NE";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"SG";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"UZH";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"USI";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"Andere UI";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"EPFL";0
"2020";"Doktorat";"Forstwirtschaft";"Frau";"ETHZ";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"BS";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"BE";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"FR";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"GE";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"LS";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"LU";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"NE";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"SG";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"UZH";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"USI";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Agrarwirtschaft";"Mann";"ETHZ";8
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"BS";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"BE";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"FR";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"GE";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"LS";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"LU";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"NE";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"SG";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"UZH";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"USI";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"Andere UI";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"EPFL";0
"2020";"Doktorat";"Agrarwirtschaft";"Frau";"ETHZ";4
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"BS";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"BE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"FR";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"GE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"LS";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"LU";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"NE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"SG";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"UZH";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"USI";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"Andere UI";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"EPFL";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Mann";"ETHZ";13
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"BS";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"BE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"FR";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"GE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"LS";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"LU";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"NE";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"SG";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"UZH";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"USI";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"Andere UI";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"EPFL";0
"2020";"Doktorat";"Lebensmittelwissenschaft";"Frau";"ETHZ";10
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"BS";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"BE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"FR";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"GE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"LS";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"LU";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"NE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"SG";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"UZH";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"USI";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"Andere UI";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"EPFL";0
"2020";"Doktorat";"Chemieingenieurwesen";"Mann";"ETHZ";10
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"BS";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"BE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"FR";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"GE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"LS";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"LU";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"NE";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"SG";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"UZH";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"USI";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"Andere UI";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"EPFL";0
"2020";"Doktorat";"Chemieingenieurwesen";"Frau";"ETHZ";3
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"BS";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"BE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"FR";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"GE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"LS";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"LU";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"NE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"SG";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"UZH";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"USI";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"EPFL";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Mann";"ETHZ";46
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"BS";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"BE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"FR";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"GE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"LS";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"LU";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"UZH";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"EPFL";0
"2020";"Doktorat";"Technische Wissenschaften übergreifend/übrige";"Frau";"ETHZ";30
"2020";"Doktorat";"Oekologie";"Mann";"BS";0
"2020";"Doktorat";"Oekologie";"Mann";"BE";0
"2020";"Doktorat";"Oekologie";"Mann";"FR";0
"2020";"Doktorat";"Oekologie";"Mann";"GE";0
"2020";"Doktorat";"Oekologie";"Mann";"LS";0
"2020";"Doktorat";"Oekologie";"Mann";"LU";0
"2020";"Doktorat";"Oekologie";"Mann";"NE";0
"2020";"Doktorat";"Oekologie";"Mann";"SG";0
"2020";"Doktorat";"Oekologie";"Mann";"UZH";2
"2020";"Doktorat";"Oekologie";"Mann";"USI";0
"2020";"Doktorat";"Oekologie";"Mann";"Andere UI";0
"2020";"Doktorat";"Oekologie";"Mann";"EPFL";0
"2020";"Doktorat";"Oekologie";"Mann";"ETHZ";0
"2020";"Doktorat";"Oekologie";"Frau";"BS";0
"2020";"Doktorat";"Oekologie";"Frau";"BE";0
"2020";"Doktorat";"Oekologie";"Frau";"FR";0
"2020";"Doktorat";"Oekologie";"Frau";"GE";0
"2020";"Doktorat";"Oekologie";"Frau";"LS";0
"2020";"Doktorat";"Oekologie";"Frau";"LU";0
"2020";"Doktorat";"Oekologie";"Frau";"NE";0
"2020";"Doktorat";"Oekologie";"Frau";"SG";0
"2020";"Doktorat";"Oekologie";"Frau";"UZH";3
"2020";"Doktorat";"Oekologie";"Frau";"USI";0
"2020";"Doktorat";"Oekologie";"Frau";"Andere UI";0
"2020";"Doktorat";"Oekologie";"Frau";"EPFL";0
"2020";"Doktorat";"Oekologie";"Frau";"ETHZ";0
"2020";"Doktorat";"Sport";"Mann";"BS";3
"2020";"Doktorat";"Sport";"Mann";"BE";2
"2020";"Doktorat";"Sport";"Mann";"FR";0
"2020";"Doktorat";"Sport";"Mann";"GE";0
"2020";"Doktorat";"Sport";"Mann";"LS";1
"2020";"Doktorat";"Sport";"Mann";"LU";0
"2020";"Doktorat";"Sport";"Mann";"NE";0
"2020";"Doktorat";"Sport";"Mann";"SG";0
"2020";"Doktorat";"Sport";"Mann";"UZH";0
"2020";"Doktorat";"Sport";"Mann";"USI";0
"2020";"Doktorat";"Sport";"Mann";"Andere UI";0
"2020";"Doktorat";"Sport";"Mann";"EPFL";0
"2020";"Doktorat";"Sport";"Mann";"ETHZ";0
"2020";"Doktorat";"Sport";"Frau";"BS";2
"2020";"Doktorat";"Sport";"Frau";"BE";3
"2020";"Doktorat";"Sport";"Frau";"FR";0
"2020";"Doktorat";"Sport";"Frau";"GE";0
"2020";"Doktorat";"Sport";"Frau";"LS";0
"2020";"Doktorat";"Sport";"Frau";"LU";0
"2020";"Doktorat";"Sport";"Frau";"NE";0
"2020";"Doktorat";"Sport";"Frau";"SG";0
"2020";"Doktorat";"Sport";"Frau";"UZH";0
"2020";"Doktorat";"Sport";"Frau";"USI";0
"2020";"Doktorat";"Sport";"Frau";"Andere UI";0
"2020";"Doktorat";"Sport";"Frau";"EPFL";0
"2020";"Doktorat";"Sport";"Frau";"ETHZ";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"BS";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"BE";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"FR";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"GE";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"LS";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"LU";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"NE";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"SG";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"UZH";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"USI";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"Andere UI";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"EPFL";0
"2020";"Doktorat";"Militärwissenschaften";"Mann";"ETHZ";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"BS";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"BE";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"FR";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"GE";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"LS";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"LU";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"NE";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"SG";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"UZH";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"USI";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"Andere UI";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"EPFL";0
"2020";"Doktorat";"Militärwissenschaften";"Frau";"ETHZ";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"BS";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"BE";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"FR";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"GE";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"LS";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"LU";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"NE";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"SG";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"UZH";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"USI";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"Andere UI";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"EPFL";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Mann";"ETHZ";0
"2020";"Doktorat";"Interdisziplinäre / Interfakultäre";"Frau";"BS";1
